timestamp,b1_kecepatan_arus,b1_arah_arus,b1_wave_intensity,b2_kecepatan_arus,b2_arah_arus,b2_wave_intensity,b3_kecepatan_arus,b3_arah_arus,b3_wave_intensity,label
2026-04-01 10:30:30,0.2529,242.44,0.735,0.2726,259.33,0.5104,0.2486,261.39,0.5305,Safe
2026-04-01 10:30:35,0.3,254.22,1.7881,0.8929,179.67,1.6117,0.3,267.41,1.4877,Danger
2026-04-01 10:30:40,0.0552,301.29,0.1685,0.0802,283.41,0.5274,0.0633,268.01,0.3185,Safe
2026-04-01 10:30:45,0.7744,96.37,4.7523,0.7656,74.52,5.8969,0.852,72.1,3.5489,Danger
2026-04-01 10:30:50,0.3994,90.65,2.7104,1.0427,212.91,3.6678,0.458,80.25,2.4101,Danger
2026-04-01 10:30:55,0.3272,103.44,2.2425,0.791,124.25,3.0098,0.3533,114.09,3.1293,Danger
2026-04-01 10:31:00,0.3961,115.9,2.8495,1.2297,157.94,3.2987,0.4271,98.93,3.7166,Danger
2026-04-01 10:31:05,1.2488,90.75,5.6537,1.1091,71.36,4.1136,1.2878,85.93,3.0363,Danger
2026-04-01 10:31:10,0.1719,286.05,0.847,0.1815,272.78,0.0516,0.1741,227.11,0.7375,Safe
2026-04-01 10:31:15,0.3,116.77,0.8844,0.6877,142.07,1.7209,0.3,102.3,1.6467,Danger
2026-04-01 10:31:20,0.0508,250.27,0.6659,0.0671,280.07,0.6269,0.0624,284.73,0.6893,Safe
2026-04-01 10:31:25,0.413,281.09,4.3852,0.8053,162.77,4.1893,0.3,263.0,4.279,Danger
2026-04-01 10:31:30,0.1349,285.71,0.8058,0.1306,248.25,0.05,0.0987,239.6,0.6964,Safe
2026-04-01 10:31:35,0.2252,82.21,0.0819,0.1463,117.12,0.259,0.1772,89.3,0.7992,Safe
2026-04-01 10:31:40,0.3,116.52,1.6947,0.7422,170.01,3.0531,0.3,123.19,1.6775,Danger
2026-04-01 10:31:45,0.4968,113.46,3.8609,1.2868,173.64,4.1112,0.4818,77.55,4.0561,Danger
2026-04-01 10:31:50,0.3176,96.33,1.3886,0.9641,198.11,2.4993,0.3424,98.88,1.8776,Danger
2026-04-01 10:31:55,0.2711,233.41,0.706,0.2276,282.32,0.3234,0.2924,290.74,0.1849,Safe
2026-04-01 10:32:00,0.1782,103.05,0.8245,0.2289,58.47,0.2547,0.2026,119.53,0.2698,Safe
2026-04-01 10:32:05,0.3,295.22,1.6222,0.8198,185.79,1.0832,0.3,249.68,1.6961,Danger
2026-04-01 10:32:10,0.2841,90.1,0.2608,0.2053,73.35,0.8376,0.2303,125.65,0.4153,Safe
2026-04-01 10:32:15,0.3,253.67,3.9593,0.7228,179.46,2.6022,0.3,270.97,3.262,Danger
2026-04-01 10:32:20,0.1767,247.14,0.8544,0.1397,263.37,0.05,0.1783,277.89,0.812,Safe
2026-04-01 10:32:25,0.2287,295.94,0.4589,0.2052,292.5,0.5271,0.2501,276.12,0.7475,Safe
2026-04-01 10:32:30,0.462,263.71,3.6527,0.9346,189.56,2.6437,0.4263,271.09,3.928,Danger
2026-04-01 10:32:35,0.3,268.24,1.374,0.7577,189.98,2.5343,0.3,295.32,1.1201,Danger
2026-04-01 10:32:40,0.147,236.6,0.2361,0.1889,251.07,0.4115,0.1835,282.14,0.425,Safe
2026-04-01 10:32:45,0.0925,314.63,0.4392,0.1326,283.13,0.3266,0.1803,260.18,0.3945,Safe
2026-04-01 10:32:50,0.3,68.4,1.4969,0.5943,155.65,2.2357,0.3,92.39,0.932,Danger
2026-04-01 10:32:55,0.2367,96.46,0.3859,0.2825,95.36,0.6309,0.2171,56.39,0.2833,Safe
2026-04-01 10:33:00,0.1374,59.14,0.7553,0.1453,86.79,0.3735,0.0938,80.32,0.274,Safe
2026-04-01 10:33:05,0.0435,276.58,0.7292,0.0527,261.7,0.3491,0.0952,242.03,0.9105,Safe
2026-04-01 10:33:10,0.0674,117.8,0.5334,0.1057,129.03,0.3365,0.1331,90.32,0.3398,Safe
2026-04-01 10:33:15,0.1346,262.81,0.6556,0.2458,253.85,0.2557,0.242,239.69,0.4862,Safe
2026-04-01 10:33:20,0.046,272.13,0.8104,0.0506,279.81,0.2518,0.0941,300.05,0.7754,Safe
2026-04-01 10:33:25,0.074,274.53,0.843,0.0898,295.96,0.8438,0.1142,295.25,0.1048,Safe
2026-04-01 10:33:30,0.1411,80.35,0.9282,0.1199,80.85,0.7842,0.0699,92.21,0.6586,Safe
2026-04-01 10:33:35,0.1142,103.01,0.6074,0.1493,59.94,0.3816,0.0929,111.04,0.7064,Safe
2026-04-01 10:33:40,0.0559,83.6,0.8796,0.0555,73.38,0.8677,0.1351,118.34,0.6934,Safe
2026-04-01 10:33:45,1.0755,324.22,3.7666,1.2719,317.49,4.7238,1.2452,232.87,4.8847,Danger
2026-04-01 10:33:50,0.1643,297.71,0.9103,0.1057,261.05,0.5779,0.1262,255.45,0.3452,Safe
2026-04-01 10:33:55,0.1,251.64,0.5424,0.0918,292.61,0.6252,0.0735,234.13,1.041,Safe
2026-04-01 10:34:00,0.3949,95.7,0.9894,0.9799,189.77,2.6066,0.3349,82.6,1.174,Danger
2026-04-01 10:34:05,0.1789,91.14,0.5063,0.1346,133.32,0.3806,0.1507,86.78,0.3847,Safe
2026-04-01 10:34:10,0.2183,81.36,0.1243,0.2306,100.52,0.7907,0.2237,90.74,0.4626,Safe
2026-04-01 10:34:15,0.3895,85.97,2.6161,0.8873,155.01,3.4607,0.3,111.8,2.6448,Danger
2026-04-01 10:34:20,0.1441,279.2,0.5462,0.1515,275.03,0.2108,0.1745,269.08,0.6452,Safe
2026-04-01 10:34:25,0.6432,232.28,4.2324,0.5776,174.24,6.1088,0.6643,216.72,2.8029,Danger
2026-04-01 10:34:30,0.3,55.75,0.6467,0.6882,194.31,1.7713,0.3182,97.51,0.8482,Danger
2026-04-01 10:34:35,0.0797,84.25,0.7208,0.0715,82.32,0.55,0.0627,132.23,0.3685,Safe
2026-04-01 10:34:40,0.7694,151.49,3.8454,0.8325,96.4,3.8247,0.66,110.43,3.6806,Danger
2026-04-01 10:34:45,0.1563,241.05,0.4294,0.1543,253.58,0.4245,0.1481,260.94,0.4682,Safe
2026-04-01 10:34:50,1.3394,171.29,5.5832,1.1552,248.74,5.3361,1.1581,154.76,4.51,Danger
2026-04-01 10:34:55,0.4753,111.99,4.4627,0.9767,194.62,3.443,0.4253,74.02,4.1851,Danger
2026-04-01 10:35:00,0.117,228.26,0.305,0.0732,265.28,0.2597,0.0808,251.06,0.5806,Safe
2026-04-01 10:35:05,0.1321,68.87,0.1557,0.0719,67.2,0.2925,0.1106,90.85,0.4933,Safe
2026-04-01 10:35:10,0.8696,157.25,5.2142,0.7787,109.11,5.753,0.7373,167.71,3.8606,Danger
2026-04-01 10:35:15,0.4646,283.96,3.6764,1.1773,180.62,3.1934,0.391,298.77,4.2715,Danger
2026-04-01 10:35:20,1.2175,34.97,5.3787,1.0147,346.98,5.195,0.9522,23.65,3.2384,Danger
2026-04-01 10:35:25,1.1129,326.06,3.6437,0.9325,13.36,4.8458,0.9671,244.82,4.8501,Danger
2026-04-01 10:35:30,0.2809,93.08,0.5566,0.2735,89.15,0.8076,0.254,91.33,0.8284,Safe
2026-04-01 10:35:35,0.3052,268.25,1.3964,0.9619,190.52,1.2554,0.3053,241.4,0.629,Danger
2026-04-01 10:35:40,0.2314,279.38,0.2174,0.1922,273.31,0.8043,0.3034,322.11,0.3341,Safe
2026-04-01 10:35:45,0.3,69.19,0.8666,0.6546,178.8,2.6408,0.3,107.56,1.5443,Danger
2026-04-01 10:35:50,1.1199,165.22,3.8332,0.9627,125.21,3.3663,1.2294,68.12,4.2342,Danger
2026-04-01 10:35:55,0.5555,254.89,3.17,1.4774,166.26,2.4233,0.4413,293.95,4.2826,Danger
2026-04-01 10:36:00,0.2013,245.96,0.5149,0.182,309.0,0.3255,0.1709,261.16,0.1659,Safe
2026-04-01 10:36:05,0.4072,262.43,1.6253,1.3243,161.13,1.6644,0.4291,246.16,1.5961,Danger
2026-04-01 10:36:10,0.3,91.6,0.9228,0.5577,162.32,1.3335,0.3,70.56,1.1463,Danger
2026-04-01 10:36:15,0.2904,95.58,0.3209,0.2878,87.9,0.5384,0.2927,79.27,0.569,Safe
2026-04-01 10:36:20,0.1795,81.98,0.05,0.1405,115.99,0.3575,0.2036,82.01,0.8061,Safe
2026-04-01 10:36:25,0.3389,250.47,1.2528,1.0607,204.99,2.113,0.329,285.94,1.7833,Danger
2026-04-01 10:36:30,0.1825,265.76,0.4095,0.1906,264.39,0.0788,0.1547,263.99,0.1688,Safe
2026-04-01 10:36:35,0.5106,91.86,3.8835,0.7109,27.74,5.7134,0.7543,41.28,3.0986,Danger
2026-04-01 10:36:40,0.1862,274.35,0.3137,0.2623,267.94,0.7315,0.1992,269.46,0.2523,Safe
2026-04-01 10:36:45,0.1152,83.31,0.7867,0.138,106.66,0.4338,0.0877,76.69,0.3676,Safe
2026-04-01 10:36:50,0.3,262.9,1.1005,1.0939,205.91,2.0842,0.336,266.5,1.0414,Danger
2026-04-01 10:36:55,0.2168,69.72,0.1166,0.1989,75.53,0.8249,0.278,83.98,0.8427,Safe
2026-04-01 10:37:00,0.0538,68.21,0.1518,0.1226,112.17,0.6728,0.0944,95.9,0.2351,Safe
2026-04-01 10:37:05,0.0981,95.56,0.4208,0.0924,57.48,0.3831,0.0565,89.38,0.8097,Safe
2026-04-01 10:37:10,0.3055,254.91,1.1457,0.8749,198.88,2.1442,0.3,281.82,1.4541,Danger
2026-04-01 10:37:15,0.236,102.32,0.6755,0.2816,77.93,0.2449,0.2144,84.86,0.9379,Safe
2026-04-01 10:37:20,0.3,98.62,1.1242,0.3815,198.53,2.1718,0.3,68.65,1.9305,Danger
2026-04-01 10:37:25,0.1979,86.63,0.7472,0.1476,22.26,0.499,0.1567,94.99,0.6273,Safe
2026-04-01 10:37:30,0.3,123.94,3.7885,0.7021,158.35,3.0928,0.3,123.36,2.6226,Danger
2026-04-01 10:37:35,1.1832,181.45,4.5507,1.216,140.54,4.9612,1.2174,246.61,4.8837,Danger
2026-04-01 10:37:40,0.3,268.92,1.547,0.8087,194.11,2.2044,0.3201,274.4,1.2591,Danger
2026-04-01 10:37:45,0.3,273.43,2.0415,0.4846,207.81,1.7867,0.3,239.51,1.4854,Danger
2026-04-01 10:37:50,0.0565,213.12,0.5861,0.1203,242.08,0.6279,0.0469,282.51,0.4628,Safe
2026-04-01 10:37:55,0.2005,107.21,0.7323,0.1959,78.34,0.5175,0.2054,86.66,0.7946,Safe
2026-04-01 10:38:00,0.712,87.01,4.7016,1.4757,193.9,4.2127,0.568,74.1,2.7962,Danger
2026-04-01 10:38:05,0.2286,273.27,0.05,0.281,263.94,0.8316,0.2516,261.32,0.511,Safe
2026-04-01 10:38:10,0.2346,266.3,0.7024,0.247,294.24,0.9503,0.2197,245.21,0.4122,Safe
2026-04-01 10:38:15,0.4118,260.46,1.3418,1.3565,190.01,2.6074,0.3757,291.79,1.2482,Danger
2026-04-01 10:38:20,0.2674,235.19,0.2673,0.2431,262.02,0.9436,0.2082,278.44,0.6837,Safe
2026-04-01 10:38:25,0.2594,93.22,0.8465,0.2458,88.71,0.1853,0.2372,90.75,0.5287,Safe
2026-04-01 10:38:30,0.2111,86.43,0.5183,0.2348,102.34,0.0809,0.1939,138.74,0.2906,Safe
2026-04-01 10:38:35,0.067,59.72,1.1187,0.0826,102.62,0.3612,0.0543,125.3,1.0095,Safe
2026-04-01 10:38:40,0.2271,289.8,0.1521,0.2711,281.48,0.221,0.2767,268.25,0.394,Safe
2026-04-01 10:38:45,0.2646,283.73,0.3105,0.1772,237.75,0.4463,0.1909,260.56,0.6663,Safe
2026-04-01 10:38:50,0.1261,282.64,0.5403,0.1176,261.15,0.6898,0.1341,274.66,0.4882,Safe
2026-04-01 10:38:55,0.0459,252.83,0.2015,0.0987,278.67,0.6467,0.07,280.93,0.358,Safe
2026-04-01 10:39:00,1.1843,325.7,2.6682,1.3675,105.92,3.6433,1.1644,68.43,5.0668,Danger
2026-04-01 10:39:05,0.212,250.28,0.6495,0.2487,264.32,0.0676,0.2487,293.9,0.4467,Safe
2026-04-01 10:39:10,0.3,109.58,1.1724,1.1433,177.1,2.5026,0.3904,110.73,0.9229,Danger
2026-04-01 10:39:15,0.0995,270.38,0.05,0.1598,253.47,0.8748,0.1176,285.4,0.2987,Safe
2026-04-01 10:39:20,0.2744,300.04,0.3217,0.3071,282.79,0.3748,0.314,284.17,0.7672,Safe
2026-04-01 10:39:25,0.3,227.0,4.5762,0.8087,178.01,2.5492,0.3,279.93,2.7672,Danger
2026-04-01 10:39:30,0.0568,252.29,0.5804,0.0738,257.5,0.7238,0.093,247.97,0.5569,Safe
2026-04-01 10:39:35,0.2422,62.63,0.5407,0.1836,100.71,0.2151,0.205,111.21,0.9226,Safe
2026-04-01 10:39:40,0.0743,81.22,0.1661,0.0756,139.68,0.7712,0.0857,82.25,0.5467,Safe
2026-04-01 10:39:45,0.1933,291.01,0.5855,0.223,263.74,0.7384,0.2332,254.42,0.4339,Safe
2026-04-01 10:39:50,0.0984,104.0,0.5605,0.1102,115.57,0.6621,0.032,99.95,0.5939,Safe
2026-04-01 10:39:55,0.3268,93.9,1.3095,1.2521,194.88,2.3407,0.3144,120.01,1.153,Danger
2026-04-01 10:40:00,0.3,230.86,0.8947,0.9563,183.37,3.131,0.3,237.98,1.6282,Danger
2026-04-01 10:40:05,0.2978,92.47,0.739,0.3056,81.25,0.6307,0.2612,111.17,0.8889,Safe
2026-04-01 10:40:10,0.0378,89.9,0.6062,0.0715,81.14,0.1261,0.0618,59.49,0.4444,Safe
2026-04-01 10:40:15,0.2482,298.23,0.05,0.2478,276.4,0.6918,0.2386,273.87,0.8432,Safe
2026-04-01 10:40:20,0.3359,96.29,1.43,0.6834,182.73,2.4232,0.3,110.25,0.5982,Danger
2026-04-01 10:40:25,0.3,78.47,1.2568,0.9791,205.07,2.5057,0.3392,65.83,1.6298,Danger
2026-04-01 10:40:30,0.0562,249.2,0.2238,0.01,305.93,0.1018,0.0498,285.94,0.1723,Safe
2026-04-01 10:40:35,0.0909,296.84,0.9408,0.1672,287.48,0.3108,0.1751,254.01,0.7116,Safe
2026-04-01 10:40:40,0.1357,65.06,0.6417,0.1441,55.21,0.2418,0.1533,105.63,0.2451,Safe
2026-04-01 10:40:45,0.5084,82.85,4.0068,1.2484,164.34,4.1827,0.3944,99.62,2.9829,Danger
2026-04-01 10:40:50,0.1384,97.8,0.4696,0.1817,66.24,0.0776,0.1763,89.68,0.309,Safe
2026-04-01 10:40:55,0.8782,313.56,3.8056,1.1178,245.37,5.1819,1.0104,321.77,3.9443,Danger
2026-04-01 10:41:00,0.1524,261.81,0.2615,0.0859,290.12,0.6593,0.1073,247.45,0.3528,Safe
2026-04-01 10:41:05,0.4263,270.03,1.577,1.016,167.57,2.1065,0.3,266.5,1.7458,Danger
2026-04-01 10:41:10,0.0294,241.75,0.2776,0.0671,294.27,0.4788,0.01,266.99,0.4016,Safe
2026-04-01 10:41:15,0.3,261.89,1.2903,0.895,177.07,2.0782,0.3,263.58,1.0735,Danger
2026-04-01 10:41:20,0.47,47.26,4.4458,0.9739,193.87,2.9283,0.3566,78.31,3.0041,Danger
2026-04-01 10:41:25,0.1223,272.67,0.8173,0.086,247.05,0.4564,0.0166,261.75,0.4188,Safe
2026-04-01 10:41:30,0.0949,87.11,0.4039,0.0951,108.55,0.504,0.1413,122.09,0.2419,Safe
2026-04-01 10:41:35,0.2412,68.25,0.6272,0.2338,71.05,0.4771,0.2552,117.38,0.2257,Safe
2026-04-01 10:41:40,0.2602,107.87,0.1417,0.2162,87.53,0.259,0.2768,75.47,0.05,Safe
2026-04-01 10:41:45,0.5192,105.57,2.1514,1.644,167.8,3.6141,0.5363,109.68,3.7536,Danger
2026-04-01 10:41:50,0.3142,108.67,1.3318,1.2725,189.7,1.4893,0.3824,74.89,0.5,Danger
2026-04-01 10:41:55,0.1342,136.66,0.654,0.0722,93.85,0.613,0.0798,129.14,0.3123,Safe
2026-04-01 10:42:00,0.0296,274.68,0.4288,0.0538,293.3,0.7363,0.1165,282.51,0.3058,Safe
2026-04-01 10:42:05,0.0445,262.47,0.5557,0.0445,276.32,0.3461,0.1125,281.68,0.6152,Safe
2026-04-01 10:42:10,0.2234,92.63,0.7336,0.1597,68.36,0.1826,0.205,126.03,0.8069,Safe
2026-04-01 10:42:15,0.3151,283.12,0.7669,0.8035,184.1,2.5881,0.3,293.18,1.6895,Danger
2026-04-01 10:42:20,0.8188,321.08,5.0059,0.7465,353.06,4.1641,0.7347,307.78,5.6378,Danger
2026-04-01 10:42:25,0.2211,78.05,0.1744,0.1424,99.74,0.5159,0.1584,103.15,0.482,Safe
2026-04-01 10:42:30,0.3,286.01,1.0316,0.7176,151.83,1.4679,0.3,289.15,0.6945,Danger
2026-04-01 10:42:35,1.199,169.05,4.7412,1.0341,243.25,3.5668,1.227,181.58,3.3995,Danger
2026-04-01 10:42:40,0.3,71.71,1.5037,0.6646,182.59,2.5533,0.3,86.18,1.662,Danger
2026-04-01 10:42:45,0.3,56.38,1.9063,0.7894,184.82,1.5518,0.3,92.14,1.6023,Danger
2026-04-01 10:42:50,0.0765,102.71,0.6513,0.0958,115.41,0.6927,0.049,99.8,0.4445,Safe
2026-04-01 10:42:55,0.0741,108.98,0.5072,0.1016,97.84,0.05,0.058,87.51,0.2857,Safe
2026-04-01 10:43:00,0.575,98.83,4.2406,0.4962,132.6,4.7464,0.6031,169.71,2.3135,Danger
2026-04-01 10:43:05,0.9989,28.86,3.1576,1.0428,40.87,3.4708,0.7508,47.86,4.8611,Danger
2026-04-01 10:43:10,0.599,78.41,2.676,1.4847,161.1,3.8243,0.5681,115.05,4.0286,Danger
2026-04-01 10:43:15,0.3,114.27,1.8041,0.4727,199.24,2.1298,0.3,80.67,1.7796,Danger
2026-04-01 10:43:20,0.2399,61.92,0.8787,0.1804,99.01,0.4264,0.1704,89.44,0.5319,Safe
2026-04-01 10:43:25,0.3,230.5,1.3236,0.6803,167.67,1.3107,0.3,276.28,1.1354,Danger
2026-04-01 10:43:30,0.1483,278.75,0.1656,0.1388,291.55,0.0566,0.1712,248.01,0.5921,Safe
2026-04-01 10:43:35,0.3,285.81,1.0557,0.5643,166.98,1.5419,0.3,258.12,1.3635,Danger
2026-04-01 10:43:40,0.5143,122.94,3.1629,0.6415,227.21,2.7508,0.7521,235.54,4.6598,Danger
2026-04-01 10:43:45,0.2041,273.96,0.5728,0.2047,244.23,0.8344,0.1794,281.18,0.7398,Safe
2026-04-01 10:43:50,0.3236,236.68,1.8034,0.7795,160.43,4.1934,0.4344,286.44,2.5387,Danger
2026-04-01 10:43:55,1.044,216.77,3.638,1.006,291.31,3.9411,1.0932,13.29,2.6805,Danger
2026-04-01 10:44:00,0.6813,321.5,4.6746,0.5783,243.02,3.6536,0.6528,296.29,3.0597,Danger
2026-04-01 10:44:05,0.3167,112.95,3.4304,0.7532,189.37,3.6369,0.3,80.17,4.3374,Danger
2026-04-01 10:44:10,0.2321,107.41,0.2097,0.2773,108.98,0.2722,0.2185,92.61,0.1687,Safe
2026-04-01 10:44:15,1.1143,180.95,4.9322,1.1628,76.88,5.8894,0.9472,66.46,5.7045,Danger
2026-04-01 10:44:20,0.3,288.33,1.5113,0.7918,180.75,1.9975,0.3,250.5,1.4288,Danger
2026-04-01 10:44:25,0.391,274.45,1.958,1.2584,182.79,3.1476,0.4362,255.84,1.8255,Danger
2026-04-01 10:44:30,0.3,270.56,0.9688,0.5936,156.71,2.2409,0.3,240.69,0.9311,Danger
2026-04-01 10:44:35,0.2595,120.15,0.6265,0.2909,76.16,0.9921,0.2602,116.16,0.2653,Safe
2026-04-01 10:44:40,0.3,112.68,1.1171,0.7226,191.38,2.6928,0.3,102.53,1.1971,Danger
2026-04-01 10:44:45,0.5029,82.07,3.543,1.3883,178.24,4.5179,0.4675,107.54,3.9351,Danger
2026-04-01 10:44:50,0.1927,263.45,0.6205,0.2393,302.42,0.7484,0.2284,262.23,0.7012,Safe
2026-04-01 10:44:55,0.3519,67.48,1.7987,1.0693,177.81,2.239,0.421,107.82,1.6717,Danger
2026-04-01 10:45:00,0.5838,61.81,2.5882,1.5757,184.58,3.5914,0.5294,63.85,3.1182,Danger
2026-04-01 10:45:05,0.1755,82.61,0.723,0.1379,85.32,0.6377,0.1661,76.48,0.7467,Safe
2026-04-01 10:45:10,0.3179,76.57,0.05,0.3088,59.15,0.7733,0.2558,84.71,0.8618,Safe
2026-04-01 10:45:15,0.3,103.37,1.3682,0.7841,192.25,1.4522,0.3,75.08,0.7184,Danger
2026-04-01 10:45:20,0.3,289.88,1.3464,0.7,200.83,2.4064,0.3,244.3,0.9894,Danger
2026-04-01 10:45:25,0.1724,292.18,0.3913,0.095,261.51,0.9028,0.176,256.72,0.3402,Safe
2026-04-01 10:45:30,0.1378,293.78,0.1725,0.0902,259.15,0.2454,0.1606,242.71,0.3029,Safe
2026-04-01 10:45:35,0.1504,86.24,0.5511,0.0746,103.64,0.0641,0.088,73.47,0.1089,Safe
2026-04-01 10:45:40,0.3164,286.22,0.5522,0.3003,255.21,0.3695,0.2492,252.18,0.3308,Safe
2026-04-01 10:45:45,0.9564,313.15,4.9135,0.7616,342.34,3.4662,1.0115,64.26,3.8934,Danger
2026-04-01 10:45:50,0.113,118.49,0.8984,0.2624,85.41,0.7032,0.1937,104.29,0.464,Safe
2026-04-01 10:45:55,0.2483,76.01,0.5878,0.238,98.94,0.2476,0.2994,97.77,0.5561,Safe
2026-04-01 10:46:00,0.0804,277.91,0.3483,0.1369,276.17,0.578,0.01,266.79,0.2836,Safe
2026-04-01 10:46:05,0.3,80.97,1.1606,0.932,178.79,1.7734,0.337,74.3,1.592,Danger
2026-04-01 10:46:10,0.4463,300.82,4.4918,1.3762,188.99,2.5801,0.4262,306.51,4.4873,Danger
2026-04-01 10:46:15,0.0592,281.61,0.3876,0.1081,284.95,0.4938,0.1482,261.98,0.1391,Safe
2026-04-01 10:46:20,0.1386,116.25,0.6723,0.0655,60.19,0.5623,0.0517,94.45,0.05,Safe
2026-04-01 10:46:25,0.1017,257.85,1.0171,0.1643,294.84,0.63,0.1287,290.81,0.4714,Safe
2026-04-01 10:46:30,0.3,102.02,1.8669,1.1806,173.51,1.5277,0.3116,84.37,2.147,Danger
2026-04-01 10:46:35,0.3,297.33,0.7326,0.8218,191.29,1.8774,0.3,286.16,1.3438,Danger
2026-04-01 10:46:40,0.3,69.35,1.5591,0.732,145.73,1.9036,0.3089,94.53,1.5389,Danger
2026-04-01 10:46:45,0.3679,241.78,4.0159,1.107,146.63,3.9504,0.3276,298.81,3.404,Danger
2026-04-01 10:46:50,0.3893,83.8,1.7581,1.2697,201.8,2.3087,0.4384,105.06,1.116,Danger
2026-04-01 10:46:55,0.3469,60.79,3.2636,1.2958,171.38,3.2052,0.5294,63.23,3.4908,Danger
2026-04-01 10:47:00,0.1334,258.27,0.2972,0.058,254.98,0.1894,0.0926,250.03,0.5027,Safe
2026-04-01 10:47:05,0.3811,92.99,1.051,1.1847,209.3,1.9641,0.3414,95.63,2.1914,Danger
2026-04-01 10:47:10,0.1491,95.61,0.8332,0.1702,69.96,0.3817,0.1916,106.68,0.3509,Safe
2026-04-01 10:47:15,0.1071,256.94,0.2737,0.1398,294.15,0.4691,0.1734,282.31,0.5603,Safe
2026-04-01 10:47:20,0.4437,95.81,3.8123,1.3504,164.31,3.146,0.4173,64.62,3.0074,Danger
2026-04-01 10:47:25,0.055,65.09,0.9424,0.0524,74.96,0.9838,0.0863,108.1,0.2491,Safe
2026-04-01 10:47:30,0.4554,263.11,2.4045,1.0888,214.87,3.8052,0.4008,277.99,3.2875,Danger
2026-04-01 10:47:35,0.5328,249.78,3.4003,0.7197,185.11,3.093,0.7649,216.78,5.2423,Danger
2026-04-01 10:47:40,0.197,69.7,0.6741,0.2049,77.31,0.1003,0.1895,70.13,0.7803,Safe
2026-04-01 10:47:45,0.3851,116.12,3.6409,1.1268,132.22,4.2236,0.3095,92.46,3.6067,Danger
2026-04-01 10:47:50,0.1395,303.65,0.3447,0.1105,263.16,0.05,0.1523,320.06,0.5728,Safe
2026-04-01 10:47:55,0.3364,251.07,0.6798,0.9942,151.93,2.5338,0.3,292.19,1.3687,Danger
2026-04-01 10:48:00,0.2399,71.09,0.9861,0.2137,122.2,0.5513,0.2426,113.79,0.8954,Safe
2026-04-01 10:48:05,0.3503,123.58,1.288,1.0553,198.42,1.9289,0.3484,69.17,2.0269,Danger
2026-04-01 10:48:10,0.3,298.65,3.6399,0.6537,200.32,3.0173,0.3,242.62,4.3399,Danger
2026-04-01 10:48:15,0.3452,258.15,0.8687,1.2824,152.94,2.2087,0.5275,275.47,1.692,Danger
2026-04-01 10:48:20,0.3451,82.41,1.125,1.26,170.4,1.9578,0.3648,68.57,0.859,Danger
2026-04-01 10:48:25,0.2806,69.81,0.6993,0.2946,73.15,0.801,0.1966,110.06,0.5219,Safe
2026-04-01 10:48:30,0.3,101.93,2.1401,0.7929,153.62,1.2945,0.3,64.04,1.0391,Danger
2026-04-01 10:48:35,0.9325,124.19,4.7917,1.0141,168.09,5.3339,0.8825,181.2,4.1291,Danger
2026-04-01 10:48:40,0.1979,251.11,0.0635,0.2211,283.12,0.8983,0.2214,271.52,0.1386,Safe
2026-04-01 10:48:45,0.3528,94.53,1.3126,1.0491,184.2,1.8574,0.3892,119.38,1.1594,Danger
2026-04-01 10:48:50,0.2118,269.23,0.5141,0.2043,295.04,0.6939,0.2057,258.58,0.3941,Safe
2026-04-01 10:48:55,0.2357,103.98,0.0989,0.2614,56.5,0.3215,0.2603,54.05,0.4421,Safe
2026-04-01 10:49:00,0.0853,299.34,0.2384,0.1134,280.79,0.7842,0.1358,259.85,0.2793,Safe
2026-04-01 10:49:05,0.1784,123.06,0.8574,0.2289,106.57,0.4344,0.2171,108.74,0.5459,Safe
2026-04-01 10:49:10,0.0939,285.59,0.3404,0.1046,249.59,0.7123,0.0929,258.1,0.6282,Safe
2026-04-01 10:49:15,0.0321,293.81,0.1952,0.0766,254.88,0.2695,0.0473,253.27,0.888,Safe
2026-04-01 10:49:20,0.1487,261.1,0.2394,0.1982,264.85,0.8155,0.1609,264.1,0.551,Safe
2026-04-01 10:49:25,0.4943,261.68,1.4107,1.1175,174.63,2.349,0.3368,228.46,1.7188,Danger
2026-04-01 10:49:30,0.4089,289.19,1.5172,1.4631,182.78,1.849,0.383,270.35,1.1962,Danger
2026-04-01 10:49:35,0.3,131.22,2.6847,0.8223,180.57,3.4192,0.3,73.99,3.0106,Danger
2026-04-01 10:49:40,0.1512,64.48,0.3463,0.1865,92.63,0.318,0.1619,110.56,0.631,Safe
2026-04-01 10:49:45,0.0613,273.59,0.1184,0.055,306.98,0.6212,0.0812,278.09,0.2428,Safe
2026-04-01 10:49:50,1.0162,246.6,3.5536,1.0493,262.32,3.9855,1.0916,271.22,3.2419,Danger
2026-04-01 10:49:55,0.3166,77.32,1.3858,1.0112,163.06,2.0879,0.3949,135.12,0.6449,Danger
2026-04-01 10:50:00,0.0953,228.64,0.5757,0.0423,219.65,1.0197,0.1019,241.0,0.1694,Safe
2026-04-01 10:50:05,0.1288,282.59,0.8346,0.1317,253.91,0.1493,0.156,287.91,0.9607,Safe
2026-04-01 10:50:10,0.3,288.01,1.2843,0.7605,153.81,1.3935,0.3,241.71,0.8542,Danger
2026-04-01 10:50:15,0.2404,106.63,0.6136,0.3303,98.09,0.4211,0.2587,71.75,0.5024,Safe
2026-04-01 10:50:20,0.3433,271.1,1.4621,0.8341,187.52,2.5953,0.3295,256.45,1.8066,Danger
